original label,Bait.Mann,bait_full_name,gene_name,median_log2,p_value
E,E,SARS_CoV_E,UFD1,9.969619544,6.02E-276
E,E,SARS_CoV_E,NPLOC4,8.854111581,3.19E-20
E,E,SARS_CoV_E,SARS_CoV_E,9.536132566,1.49E-68
E,E,SARS_CoV_E,RAB34,7.876417793,4.42E-11
E,E,SARS_CoV_E,FAM241B,6.863365966,3.47E-04
E,E,SARS_CoV_E,CEP170B,7.201443249,1.12E-05
E,E,SARS_CoV_E,HAVCR1,8.760683673,1.29E-68
E,E,SARS_CoV_E,FAF2,2.711268285,3.95E-06
E,E,SARS_CoV2_E,TTF1,7.425526006,5.03E-05
E,E,SARS_CoV2_E,STIP1,2.228782061,3.34E-04
E,E,SARS_CoV2_E,MDH1,7.884941541,2.63E-05
E,E,SARS_CoV2_E,CS,10.02574826,7.51E-49
E,E,SARS_CoV2_E,RBM5,8.082497627,5.00E-05
E,E,SARS_CoV2_E,RPL39...,2.354461843,6.20E-04
E,E,SARS_CoV2_E,PRPF40A,3.528038409,3.75E-04
E,E,SARS_CoV2_E,ATP6V1B1...,7.188133462,1.81E-04
E,E,SARS_CoV2_E,TAF4,2.319687321,9.97E-04
E,E,SARS_CoV2_E,SARS_CoV2_E,12.29444845,0.00E+00
E,E,SARS_CoV2_E,CAAP1,2.207974859,1.60E-13
E,E,SARS_CoV2_E,NOP53,2.108265986,5.52E-23
M,M,SARS_CoV_M,GPR89A...,6.717811513,5.89E-05
M,M,SARS_CoV_M,DENND11,7.166902173,3.52E-53
M,M,SARS_CoV_M,VPS13A,9.891902176,1.70E-16
M,M,SARS_CoV_M,ATP12A,7.641975499,3.53E-04
M,M,SARS_CoV_M,CAV1,6.475269438,2.02E-27
M,M,SARS_CoV_M,ATG9A,10.44023491,1.29E-04
M,M,SARS_CoV_M,SLC35B4,7.697919817,5.93E-05
M,M,SARS_CoV_M,MALL,10.51430476,1.75E-82
M,M,SARS_CoV_M,POMT1,6.975635455,6.85E-04
M,M,SARS_CoV_M,CASC4,8.925613863,1.78E-34
M,M,SARS_CoV_M,ODR4,7.60296996,3.82E-04
M,M,SARS_CoV_M,C5,7.077169246,7.44E-05
M,M,SARS_CoV_M,PPP4R2,5.810889352,1.01E-04
M,M,SARS_CoV_M,RAD17,6.202466159,3.03E-04
M,M,SARS_CoV_M,CAV2,11.38359087,9.55E-06
M,M,SARS_CoV_M,UPK1B,6.936282959,2.10E-04
M,M,SARS_CoV_M,FKRP,6.737127232,1.13E-05
M,M,SARS_CoV_M,TMEM41A,6.516109476,5.20E-04
M,M,SARS_CoV_M,BLM,10.95175268,1.09E-05
M,M,SARS_CoV_M,SLC25A2...,6.954649139,9.38E-06
M,M,SARS_CoV_M,TMED2,6.353294183,2.63E-04
M,M,SARS_CoV_M,ENDOD1,8.699282216,4.14E-109
M,M,SARS_CoV_M,TACO1,8.439364987,5.68E-158
M,M,SARS_CoV_M,FUT8,6.578189446,1.50E-04
M,M,SARS_CoV_M,ALG6,7.098773962,7.80E-05
M,M,SARS_CoV_M,SLC9A1,8.00937298,4.22E-05
M,M,SARS_CoV_M,TYW1,7.585314594,2.58E-10
M,M,SARS_CoV_M,CAV2,8.49398213,9.89E-40
M,M,SARS_CoV_M,LMBRD2,7.12686111,4.60E-05
M,M,SARS_CoV_M,CUX1,7.684463987,5.46E-05
M,M,SARS_CoV2_M,ABCC10,6.17695434,5.73E-24
M,M,SARS_CoV2_M,PCCA,8.988581457,3.22E-304
M,M,SARS_CoV2_M,DENND11,8.824984,0.00E+00
M,M,SARS_CoV2_M,PLEKHG4,7.642333583,3.27E-52
M,M,SARS_CoV2_M,TRIM7,6.250682528,1.20E-04
M,M,SARS_CoV2_M,VPS13A,11.02483522,2.15E-129
M,M,SARS_CoV2_M,SLC29A3,8.039197516,1.83E-06
M,M,SARS_CoV2_M,ATP7B,6.018959926,1.89E-04
M,M,SARS_CoV2_M,ACSF2,7.665690231,3.46E-123
M,M,SARS_CoV2_M,KIAA0355,7.32503759,1.54E-05
M,M,SARS_CoV2_M,HOOK2,5.483534795,7.79E-04
M,M,SARS_CoV2_M,NCAPH2,6.932559163,6.16E-06
M,M,SARS_CoV2_M,ALDH5A1,7.59827721,8.38E-40
M,M,SARS_CoV2_M,ATP2A3,10.23345215,1.07E-49
M,M,SARS_CoV2_M,RNF145,6.549611617,4.87E-04
M,M,SARS_CoV2_M,ACADS,9.130611719,2.87E-09
M,M,SARS_CoV2_M,MCFD2,9.680754257,5.16E-26
M,M,SARS_CoV2_M,FPGS,7.186819955,7.37E-06
M,M,SARS_CoV2_M,TMTC4,6.49038072,1.19E-04
M,M,SARS_CoV2_M,MTFR1L,7.71433644,7.00E-06
M,M,SARS_CoV2_M,NFE2L2,7.500176745,1.02E-05
M,M,SARS_CoV2_M,ATP12A,9.351780868,1.22E-05
M,M,SARS_CoV2_M,ATP13A3,9.009452694,1.31E-07
M,M,SARS_CoV2_M,NR2C2,8.301299845,3.34E-05
M,M,SARS_CoV2_M,ERGIC2,10.33944276,1.49E-05
M,M,SARS_CoV2_M,PPA2,7.245751607,3.87E-21
M,M,SARS_CoV2_M,SLC37A4,8.971407026,4.68E-06
M,M,SARS_CoV2_M,CAV1,7.382742572,2.40E-136
M,M,SARS_CoV2_M,L2HGDH,8.927047487,2.14E-04
M,M,SARS_CoV2_M,RUFY2,7.565285218,1.81E-06
M,M,SARS_CoV2_M,ATG9A,11.18623612,3.11E-08
M,M,SARS_CoV2_M,DGLUCY,7.843393323,5.52E-10
M,M,SARS_CoV2_M,SLC16A4,8.990780255,5.05E-13
M,M,SARS_CoV2_M,IRAK1,5.999329562,2.33E-04
M,M,SARS_CoV2_M,SGSM3,7.687834895,3.45E-05
M,M,SARS_CoV2_M,RBFOX2...,9.872966496,2.22E-11
M,M,SARS_CoV2_M,ORC4,7.997678806,6.35E-05
M,M,SARS_CoV2_M,ATL2,9.92426622,1.53E-12
M,M,SARS_CoV2_M,MALL,8.962970057,6.99E-20
M,M,SARS_CoV2_M,GUSB,6.719079252,1.03E-05
M,M,SARS_CoV2_M,C2CD2,8.786108263,2.14E-21
M,M,SARS_CoV2_M,POMT1,8.79348757,4.37E-60
M,M,SARS_CoV2_M,UBE3C,10.01189395,2.19E-06
M,M,SARS_CoV2_M,ODR4,9.485418059,2.77E-51
M,M,SARS_CoV2_M,MED24,6.300186525,4.26E-04
M,M,SARS_CoV2_M,MIPEP,8.142450101,5.28E-69
M,M,SARS_CoV2_M,NDUFS2,9.338397333,5.16E-05
M,M,SARS_CoV2_M,ATP8B2,7.792277106,1.88E-75
M,M,SARS_CoV2_M,PSEN2,7.859772397,3.50E-13
M,M,SARS_CoV2_M,POLD3,6.702207593,4.73E-04
M,M,SARS_CoV2_M,PRPF39,13.45788728,6.23E-72
M,M,SARS_CoV2_M,GGH,6.194001765,6.99E-19
M,M,SARS_CoV2_M,C5,7.061289975,9.88E-05
M,M,SARS_CoV2_M,SERPINE2,6.594208802,4.44E-05
M,M,SARS_CoV2_M,MACO1,7.670038258,2.29E-08
M,M,SARS_CoV2_M,DRAM2,6.266383932,2.01E-04
M,M,SARS_CoV2_M,COQ8B,4.492309976,3.58E-06
M,M,SARS_CoV2_M,UNC50,8.082244256,1.23E-04
M,M,SARS_CoV2_M,METTL7B,8.097232452,9.47E-06
M,M,SARS_CoV2_M,CALU,7.631465039,4.40E-05
M,M,SARS_CoV2_M,SPG11,11.35264603,2.35E-44
M,M,SARS_CoV2_M,FADS2,5.445429163,6.59E-04
M,M,SARS_CoV2_M,MTHFD1L,9.047480249,3.49E-18
M,M,SARS_CoV2_M,PIGT,8.441525735,2.55E-04
M,M,SARS_CoV2_M,P3H4,7.102520941,1.04E-05
M,M,SARS_CoV2_M,SLC45A1,7.745670633,1.01E-10
M,M,SARS_CoV2_M,CAV2,11.57327022,8.04E-19
M,M,SARS_CoV2_M,EXTL2,5.576174375,1.35E-04
M,M,SARS_CoV2_M,UPK1B,7.692476426,4.22E-05
M,M,SARS_CoV2_M,ACAT1,9.398975347,3.93E-46
M,M,SARS_CoV2_M,FANCI,10.06178759,4.24E-05
M,M,SARS_CoV2_M,SLC46A1,9.541783453,4.49E-18
M,M,SARS_CoV2_M,SLC22A5,7.528151367,1.08E-11
M,M,SARS_CoV2_M,ATP6V0A2,8.794712326,2.32E-19
M,M,SARS_CoV2_M,WDFY3,8.11374815,3.21E-265
M,M,SARS_CoV2_M,HARS2,9.028846198,4.29E-26
M,M,SARS_CoV2_M,ALDH1A2...,8.654370157,1.00E-17
M,M,SARS_CoV2_M,TTC27,8.005975559,1.84E-04
M,M,SARS_CoV2_M,PYCR3,8.308231614,9.99E-05
M,M,SARS_CoV2_M,C6orf120,7.607651259,6.37E-05
M,M,SARS_CoV2_M,PITRM1,8.284210688,5.25E-119
M,M,SARS_CoV2_M,TOR1AIP2,9.732125374,2.99E-04
M,M,SARS_CoV2_M,SLC25A2...,7.607553081,8.63E-24
M,M,SARS_CoV2_M,NR5A2,7.153913886,1.18E-05
M,M,SARS_CoV2_M,IPO13,8.580261304,1.43E-04
M,M,SARS_CoV2_M,ECI1,8.319600311,3.02E-08
M,M,SARS_CoV2_M,GPR37,6.645383512,4.08E-04
M,M,SARS_CoV2_M,MROH1,5.788862898,5.32E-04
M,M,SARS_CoV2_M,SARM1,9.336983578,1.89E-04
M,M,SARS_CoV2_M,ARFGEF2,10.48082055,5.62E-44
M,M,SARS_CoV2_M,LTN1,9.51637842,9.09E-12
M,M,SARS_CoV2_M,PYROXD2,7.028653288,3.53E-05
M,M,SARS_CoV2_M,HAX1,4.963404473,5.46E-24
M,M,SARS_CoV2_M,ENDOD1,9.480273362,1.80E-220
M,M,SARS_CoV2_M,PC,8.307417301,2.05E-12
M,M,SARS_CoV2_M,DERL3...,6.446447685,9.98E-04
M,M,SARS_CoV2_M,SDF4,4.350868026,0.00E+00
M,M,SARS_CoV2_M,HAUS6,9.173930592,8.67E-05
M,M,SARS_CoV2_M,CTSB,8.79402177,1.99E-276
M,M,SARS_CoV2_M,PMPCB,7.3538341,2.64E-09
M,M,SARS_CoV2_M,ALG6,7.21676942,7.17E-05
M,M,SARS_CoV2_M,SLC18B1,6.489665026,3.61E-04
M,M,SARS_CoV2_M,MCM3AP,8.150708737,4.41E-04
M,M,SARS_CoV2_M,SLC9A1,8.554388506,2.39E-10
M,M,SARS_CoV2_M,STARD3NL,8.405059141,1.77E-05
M,M,SARS_CoV2_M,NME3,6.309905449,4.20E-05
M,M,SARS_CoV2_M,RBFOX3,7.055430802,1.70E-04
M,M,SARS_CoV2_M,CDK5RAP3,9.087251917,8.06E-09
M,M,SARS_CoV2_M,TYW1,6.750475384,2.53E-05
M,M,SARS_CoV2_M,NCAPD3,9.030320779,1.24E-05
M,M,SARS_CoV2_M,ACADSB,10.42749132,1.16E-11
M,M,SARS_CoV2_M,ELF3...,5.620899667,9.12E-06
M,M,SARS_CoV2_M,ARFGEF1,11.22067104,3.49E-25
M,M,SARS_CoV2_M,PDPR,8.093538713,2.15E-24
M,M,SARS_CoV2_M,WDR72,8.831721404,1.50E-06
M,M,SARS_CoV2_M,NUBP2,9.060237521,1.04E-05
M,M,SARS_CoV2_M,TNFAIP2,4.994904007,3.62E-05
M,M,SARS_CoV2_M,GUF1,7.752511704,1.59E-06
M,M,SARS_CoV2_M,NARS2,7.017400888,3.95E-10
M,M,SARS_CoV2_M,INTS4,11.01513654,6.15E-07
M,M,SARS_CoV2_M,NLRX1,10.36938576,2.93E-04
M,M,SARS_CoV2_M,MT-CO2,4.634028783,1.92E-05
M,M,SARS_CoV2_M,CAV2,8.863242276,6.10E-55
M,M,SARS_CoV2_M,PCCB,7.457169735,1.71E-07
M,M,SARS_CoV2_M,PEX6,8.368881025,2.05E-04
M,M,SARS_CoV2_M,LMBRD2,8.130651521,2.01E-05
M,M,SARS_CoV2_M,INTS12,9.081305438,9.49E-04
M,M,SARS_CoV2_M,NDUFS8,8.814931615,8.56E-04
M,M,SARS_CoV2_M,DNAJB2,9.683490296,1.72E-15
M,M,SARS_CoV2_M,MAIP1,4.118611768,4.58E-04
M,M,SARS_CoV2_M,NDUFA10,8.819992657,4.71E-04
M,M,SARS_CoV2_M,JAK2,7.693552597,1.05E-16
M,M,SARS_CoV2_M,AK4,9.657793894,2.57E-06
M,M,SARS_CoV2_M,FANCG,11.75014895,6.55E-06
M,M,SARS_CoV2_M,PRKDC,5.083051965,2.42E-05
M,M,SARS_CoV2_M,SGCB,7.860164923,1.18E-42
M,M,SARS_CoV2_M,GBF1,10.54940882,1.91E-04
M,M,SARS_CoV2_M,YIF1B,9.290380237,3.08E-05
M,M,SARS_CoV2_M,RTN4,4.452305385,3.01E-05
N,N,SARS_CoV_N,SEC31A,3.694907875,7.86E-04
N,N,SARS_CoV_N,SEPTIN10,4.596950329,8.09E-04
N,N,SARS_CoV_N,CCNT1,2.338555049,8.58E-05
N,N,SARS_CoV_N,SEPTIN9,2.884561167,1.02E-04
N,N,SARS_CoV_N,SEPTIN2,2.446878181,1.09E-05
N,N,SARS_CoV_N,TPD52,8.958160003,1.60E-08
N,N,SARS_CoV_N,USP9X,3.007202171,4.47E-18
N,N,SARS_CoV_N,SUGT1,7.532405239,1.38E-04
N,N,SARS_CoV_N,CAVIN2,3.07455183,4.25E-04
N,N,SARS_CoV_N,NACA...,2.448331345,1.32E-04
N,N,SARS_CoV_N,STRAP,2.341442896,1.23E-37
N,N,SARS_CoV_N,GSK3A,9.249756917,6.79E-15
N,N,SARS_CoV_N,USO1,9.179305721,3.52E-04
N,N,SARS_CoV_N,CAPRIN1,3.016830232,1.53E-152
N,N,SARS_CoV_N,SHTN1,9.47454585,1.86E-28
N,N,SARS_CoV_N,MARCKS,7.581778416,2.23E-06
N,N,SARS_CoV_N,SEPTIN8,8.184502803,3.17E-06
N,N,SARS_CoV_N,HDGF,3.492246827,1.80E-17
N,N,SARS_CoV_N,HSPA9,3.725460287,2.02E-82
N,N,SARS_CoV_N,HSPA1A...,3.036517103,3.21E-04
N,N,SARS_CoV_N,HSPA6...,3.601675088,2.67E-49
N,N,SARS_CoV_N,EIF2S3...,2.144848853,9.37E-04
N,N,SARS_CoV_N,CSDE1,10.50488111,5.49E-04
N,N,SARS_CoV_N,TRO...,4.396071793,2.79E-04
N,N,SARS_CoV_N,SEPTIN7...,2.938700401,6.50E-05
N,N,SARS_CoV_N,MAPRE1,9.463566578,5.54E-120
N,N,SARS_CoV_N,RTCB,2.529251167,3.32E-05
N,N,SARS_CoV_N,MAP4,4.730838721,9.72E-04
N,N,SARS_CoV_N,PLIN3,9.531203222,0.00E+00
N,N,SARS_CoV_N,CTTN,2.15418993,9.68E-05
N,N,SARS_CoV_N,CCDC9,6.182193555,1.45E-04
N,N,SARS_CoV_N,HSPA2,3.708822859,8.50E-04
N,N,SARS_CoV_N,DYNC1LI1,3.081684729,3.65E-46
N,N,SARS_CoV_N,VASP,4.128242507,2.20E-04
N,N,SARS_CoV_N,FAM98A,2.023995218,2.65E-04
N,N,SARS_CoV_N,FKBP3,8.74811271,1.22E-13
N,N,SARS_CoV_N,FAM50A...,6.91867243,1.98E-04
N,N,SARS_CoV_N,HSPA8,3.262156798,4.67E-04
N,N,SARS_CoV_N,RTRAF,2.604879136,8.44E-05
N,N,SARS_CoV_N,PFDN2,2.254862569,4.36E-04
N,N,SARS_CoV_N,PDE4DIP,15.12652021,1.20E-207
N,N,SARS_CoV_N,RAD23B,2.480590868,1.15E-04
N,N,SARS_CoV_N,CALD1,3.29358745,1.09E-05
N,N,SARS_CoV_N,HMGN1,9.380419046,7.07E-11
N,N,SARS_CoV_N,SARS_CoV_N,21.60377395,0.00E+00
N,N,SARS_CoV_N,CAVIN1,2.851885837,3.06E-05
N,N,SARS_CoV_N,G3BP1,5.653244003,3.36E-110
N,N,SARS_CoV_N,SEPTIN11,3.119255325,2.10E-247
N,N,SARS_CoV_N,KYNU,7.642433718,1.25E-05
N,N,SARS_CoV_N,SEC23IP,2.540590703,3.24E-04
N,N,SARS_CoV_N,EML4,9.790462543,6.40E-04
N,N,SARS_CoV_N,BAG4,2.06374642,4.40E-05
N,N,SARS_CoV_N,HSPH1,2.464381293,8.74E-54
N,N,SARS_CoV_N,SPAG9,10.60693455,8.32E-58
N,N,SARS_CoV_N,HMGA1,2.060753446,8.59E-04
N,N,SARS_CoV_N,KIF5C...,2.987993121,9.00E-04
N,N,SARS_CoV2_N,CAVIN2,5.014241095,2.45E-09
N,N,SARS_CoV2_N,HSPA9,2.63631805,7.02E-04
N,N,SARS_CoV2_N,HSPA1A...,2.926748176,7.50E-08
N,N,SARS_CoV2_N,PCNP,7.011529037,0.000359516
N,N,SARS_CoV2_N,ANGPT4,7.435149332,0.000134952
N,N,SARS_CoV2_N,SARS_CoV2_N,20.51278116,0.00E+00
N,N,SARS_CoV2_N,G3BP2,9.952903279,8.06E-33
N,N,SARS_CoV2_N,SSBP1,5.219984792,0.00E+00
N,N,SARS_CoV2_N,SARS_CoV_N,7.199738459,2.59E-61
N,N,SARS_CoV2_N,CAVIN1,4.660652836,0.00E+00
N,N,SARS_CoV2_N,G3BP1,5.258519453,4.23E-08
NSP1,Nsp1,SARS_CoV2_NSP1,ZNF148,6.877767984,3.17E-05
NSP1,Nsp1,SARS_CoV2_NSP1,PISD,6.869975719,1.41E-04
NSP1,Nsp1,SARS_CoV2_NSP1,TIMELESS,5.637763847,3.98E-04
NSP10,Nsp10,SARS_CoV_NSP10,TIMM10B,5.609033948,2.97E-04
NSP10,Nsp10,SARS_CoV_NSP10,COTL1,6.378287404,2.95E-04
NSP10,Nsp10,SARS_CoV_NSP10,SARS_CoV2_NSP10,9.331744279,1.55E-08
NSP12,Nsp12,SARS_CoV_NSP12,FH,7.206149657,6.47E-05
NSP12,Nsp12,SARS_CoV_NSP12,ACAT1,8.142331966,4.36E-05
NSP12,Nsp12,SARS_CoV_NSP12,SARS_CoV_NSP12,15.26849381,0.00E+00
NSP12,Nsp12,SARS_CoV2_NSP12,SARS_CoV2_NSP12,15.57183664,0.00E+00
NSP12,Nsp12,SARS_CoV2_NSP12,FH,7.336342932,4.65E-05
NSP13,Nsp13,SARS_CoV_NSP13,SS18,5.941029073,1.39E-06
NSP13,Nsp13,SARS_CoV_NSP13,RNF8,10.7526066,1.40E-20
NSP13,Nsp13,SARS_CoV_NSP13,PRPF40B,6.122713235,1.63E-05
NSP13,Nsp13,SARS_CoV_NSP13,HNRNPDL,4.305570621,7.46E-04
NSP13,Nsp13,SARS_CoV_NSP13,SEPHS1,7.033872902,1.34E-04
NSP13,Nsp13,SARS_CoV_NSP13,ACO2,9.106717449,6.01E-04
NSP13,Nsp13,SARS_CoV_NSP13,IMPA2,8.451467494,1.35E-05
NSP13,Nsp13,SARS_CoV_NSP13,MDH1,8.258506572,1.60E-06
NSP13,Nsp13,SARS_CoV_NSP13,BICRA,8.789939789,5.69E-31
NSP13,Nsp13,SARS_CoV_NSP13,TSN,4.701254423,7.02E-04
NSP13,Nsp13,SARS_CoV_NSP13,YKT6,5.321099784,2.87E-04
NSP13,Nsp13,SARS_CoV_NSP13,SELENBP1,11.79494942,2.88E-06
NSP13,Nsp13,SARS_CoV_NSP13,PSMA4,8.049237214,1.98E-04
NSP13,Nsp13,SARS_CoV_NSP13,FH,9.25547523,9.98E-10
NSP13,Nsp13,SARS_CoV_NSP13,RB1CC1,4.21535211,3.33E-04
NSP13,Nsp13,SARS_CoV_NSP13,PSMA5,8.82362941,5.34E-07
NSP13,Nsp13,SARS_CoV_NSP13,RBM5,7.791009067,3.11E-04
NSP13,Nsp13,SARS_CoV_NSP13,AGO3...,9.624213567,2.66E-115
NSP13,Nsp13,SARS_CoV_NSP13,WDR83,9.02429689,1.39E-04
NSP13,Nsp13,SARS_CoV_NSP13,COPS4,5.159511914,6.30E-04
NSP13,Nsp13,SARS_CoV_NSP13,TAF4,4.407617907,3.04E-04
NSP13,Nsp13,SARS_CoV_NSP13,NPEPPS...,8.867646857,5.78E-10
NSP13,Nsp13,SARS_CoV2_NSP13,RNF8,10.22108759,1.59E-07
NSP14,Nsp14,SARS_CoV_NSP14,PEG10,6.524381294,1.86E-05
NSP14,Nsp14,SARS_CoV_NSP14,SARS_CoV_NSP14,15.3691881,0.00E+00
NSP14,Nsp14,SARS_CoV2_NSP14,ZNF250,6.916343959,2.62E-04
NSP14,Nsp14,SARS_CoV2_NSP14,PEG10,6.483600842,4.15E-05
NSP14,Nsp14,SARS_CoV2_NSP14,SARS_CoV2_NSP14,14.44745892,0.00E+00
NSP15,Nsp15,SARS_CoV_NSP15,SMCHD1,7.488209434,4.18E-114
NSP15,Nsp15,SARS_CoV_NSP15,ANXA4,7.376116226,8.13E-05
NSP15,Nsp15,SARS_CoV_NSP15,SARS_CoV_NSP15,16.51999413,0.00E+00
NSP15,Nsp15,SARS_CoV2_NSP15,MOB4,6.338751318,3.34E-05
NSP15,Nsp15,SARS_CoV2_NSP15,SPIRE1,7.537720563,9.24E-05
NSP15,Nsp15,SARS_CoV2_NSP15,SARS_CoV2_NSP15,18.17679665,0.00E+00
NSP15,Nsp15,SARS_CoV2_NSP15,CEP170B,7.957905359,1.08E-05
NSP15,Nsp15,SARS_CoV2_NSP15,DOCK6,8.304873688,4.11E-05
NSP16,Nsp16,SARS_CoV_NSP16,SARS_CoV_NSP16,16.18216057,0.00E+00
NSP16,Nsp16,SARS_CoV_NSP16,PALM,6.486443902,8.21E-04
NSP16,Nsp16,SARS_CoV_NSP16,CTSB,8.745694623,3.18E-249
NSP16,Nsp16,SARS_CoV2_NSP16,NEMF,6.737266991,5.17E-05
NSP16,Nsp16,SARS_CoV2_NSP16,MUC13,5.431858341,7.13E-04
NSP2,Nsp2,SARS_CoV_NSP2,STOML2,10.36866935,4.10E-09
NSP2,Nsp2,SARS_CoV_NSP2,PHB2,3.357625112,7.86E-05
NSP2,Nsp2,SARS_CoV_NSP2,PHB,4.852466175,7.07E-65
NSP2,Nsp2,SARS_CoV2_NSP2,RAP1GDS1,10.56321011,2.22E-13
NSP2,Nsp2,SARS_CoV2_NSP2,SARS_CoV2_NSP2,15.90866325,0.00E+00
NSP3_macroD,Nsp3_macrod,SARS_CoV_NSP3_macroD,SARS_CoV_NSP3_macroD,19.74117924,0.00E+00
NSP3_macroD,Nsp3_macrod,SARS_CoV2_NSP3_macroD,IL31RA,6.04732854,7.54E-04
NSP3_macroD,Nsp3_macrod,SARS_CoV2_NSP3_macroD,SARS_CoV2_NSP3_macroD,18.30527354,0.00E+00
NSP3_macroD,Nsp3_macrod,SARS_CoV2_NSP3_macroD,FBXO46,5.373593941,7.98E-04
NSP4,Nsp4,SARS_CoV_NSP4,SEPTIN8,9.7704451,7.41E-12
NSP4,Nsp4,SARS_CoV_NSP4,SARS_CoV_NSP4,12.59656978,0.00E+00
NSP4,Nsp4,SARS_CoV2_NSP4,HFE,6.365381855,3.70E-04
NSP4,Nsp4,SARS_CoV2_NSP4,ENTPD6,9.027188269,6.44E-23
NSP4,Nsp4,SARS_CoV2_NSP4,GGH,6.142225572,4.72E-16
NSP4,Nsp4,SARS_CoV2_NSP4,TCTN3,7.994164199,3.29E-23
NSP4,Nsp4,SARS_CoV2_NSP4,ARSE...,11.71538253,1.80E-04
NSP4,Nsp4,SARS_CoV2_NSP4,PIGT,7.717667554,4.89E-08
NSP4,Nsp4,SARS_CoV2_NSP4,FSCN1,7.643435969,7.40E-05
NSP4,Nsp4,SARS_CoV2_NSP4,CEMIP2,8.203710452,1.83E-06
NSP4,Nsp4,SARS_CoV2_NSP4,BMPR1B,8.485460118,2.63E-07
NSP4,Nsp4,SARS_CoV2_NSP4,HSPA5,3.513384283,0.000750007
NSP4,Nsp4,SARS_CoV2_NSP4,SARS_CoV2_NSP4,17.86442935,0.00E+00
NSP4,Nsp4,SARS_CoV2_NSP4,HLA-C,7.656775938,1.07E-04
NSP6,Nsp6,SARS_CoV_NSP6,SARS_CoV_NSP6,13.80736822,0.00E+00
NSP6,Nsp6,SARS_CoV_NSP6,PALM,7.065212397,7.42E-05
NSP6,Nsp6,SARS_CoV_NSP6,PPP4R2,6.133290348,7.82E-05
NSP6,Nsp6,SARS_CoV_NSP6,ANKIB1,6.603309353,6.70E-04
NSP6,Nsp6,SARS_CoV_NSP6,CAV2,8.222053413,4.24E-07
NSP6,Nsp6,SARS_CoV_NSP6,FSCN1,7.535587955,9.00E-05
NSP6,Nsp6,SARS_CoV_NSP6,SIGMAR1,6.435880594,4.17E-04
NSP6,Nsp6,SARS_CoV_NSP6,NBR1,6.453682667,3.58E-04
NSP6,Nsp6,SARS_CoV_NSP6,ATP5PF,8.503546377,2.04E-09
NSP6,Nsp6,SARS_CoV_NSP6,PDLIM1,6.174815652,1.09E-05
NSP6,Nsp6,SARS_CoV_NSP6,SARS_CoV2_NSP6,8.821975633,6.77E-05
NSP6,Nsp6,SARS_CoV_NSP6,GNAL,8.067282629,1.08E-04
NSP6,Nsp6,SARS_CoV_NSP6,ATP5F1D,5.58805053,2.89E-04
NSP6,Nsp6,SARS_CoV2_NSP6,GPR89A...,7.602024063,6.13E-08
NSP6,Nsp6,SARS_CoV2_NSP6,ABCB8,7.865704252,8.38E-06
NSP6,Nsp6,SARS_CoV2_NSP6,UBIAD1,7.436463948,1.61E-04
NSP6,Nsp6,SARS_CoV2_NSP6,LRP12,6.045563183,5.72E-04
NSP6,Nsp6,SARS_CoV2_NSP6,RHBDD3,6.881553459,1.86E-05
NSP6,Nsp6,SARS_CoV2_NSP6,CYB5A,6.278117968,9.37E-05
NSP6,Nsp6,SARS_CoV2_NSP6,EVA1C,7.075295313,2.62E-05
NSP6,Nsp6,SARS_CoV2_NSP6,EMC10,7.280971538,1.02E-05
NSP6,Nsp6,SARS_CoV2_NSP6,SLC39A14,9.216479814,5.02E-21
NSP6,Nsp6,SARS_CoV2_NSP6,ATP13A3,7.866119951,1.17E-78
NSP6,Nsp6,SARS_CoV2_NSP6,ATG9A,7.245568527,7.39E-04
NSP6,Nsp6,SARS_CoV2_NSP6,HMGCR,7.543157179,2.46E-07
NSP6,Nsp6,SARS_CoV2_NSP6,PTDSS2,8.883533272,3.65E-05
NSP6,Nsp6,SARS_CoV2_NSP6,TTYH3,9.53833178,6.02E-146
NSP6,Nsp6,SARS_CoV2_NSP6,ADPGK,7.556050603,2.09E-04
NSP6,Nsp6,SARS_CoV2_NSP6,UPK3B,6.631742576,1.18E-04
NSP6,Nsp6,SARS_CoV2_NSP6,ATP5F1E...,7.331436108,1.09E-05
NSP6,Nsp6,SARS_CoV2_NSP6,PIGU,8.47824082,7.35E-16
NSP6,Nsp6,SARS_CoV2_NSP6,ATP5F1B,4.462816974,1.73E-18
NSP6,Nsp6,SARS_CoV2_NSP6,CERS2,8.589580997,4.44E-06
NSP6,Nsp6,SARS_CoV2_NSP6,COPG2,8.596175306,2.47E-08
NSP6,Nsp6,SARS_CoV2_NSP6,EMC2,8.982245516,7.50E-06
NSP6,Nsp6,SARS_CoV2_NSP6,PEX2,10.82386526,4.14E-04
NSP6,Nsp6,SARS_CoV2_NSP6,EFHD2,7.593660869,6.53E-05
NSP6,Nsp6,SARS_CoV2_NSP6,SLC6A15,8.045885669,2.41E-26
NSP6,Nsp6,SARS_CoV2_NSP6,MT-ATP6,7.332986777,2.54E-05
NSP6,Nsp6,SARS_CoV2_NSP6,RAB32,5.908124802,3.22E-04
NSP6,Nsp6,SARS_CoV2_NSP6,YIPF4,8.096167032,5.87E-05
NSP6,Nsp6,SARS_CoV2_NSP6,HLA-DMB,8.143972209,6.70E-15
NSP6,Nsp6,SARS_CoV2_NSP6,LPCAT3,7.957797962,5.46E-05
NSP6,Nsp6,SARS_CoV2_NSP6,SCAMP4,7.729120915,1.21E-04
